Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,2824,73896,3571
,,,,,,,,2825,75718,3680
,,,,,,,,2826,74963,3663
,,,,,,,,2827,69662,3391
,,,,,,,,2828,65498,3160
,,,,,,,,2829,62289,2993
,,,,,,,,2830,57870,2766
,,,,,,,,2831,53045,2524
,,,,,,,,2832,48957,2318
,,,,,,,,2833,47254,2242
,,,,,,,,2834,44658,2109
,,,,,,,,2835,43575,2052
,,,,,,,,2836,42828,2015
,,,,,,,,2837,42881,2011
,,,,,,,,2838,43834,2059
,,,,,,,,2839,44917,2119
,,,,,,,,2840,47936,2287
,,,,,,,,2841,51845,2487
,,,,,,,,2842,56221,2710
,,,,,,,,2843,60072,2909
,,,,,,,,2844,63346,3075
,,,,,,,,2845,66680,3248
,,,,,,,,2846,68612,3350
,,,,,,,,2847,70145,3429
,,,,,,,,2848,71047,3478
,,,,,,,,2849,71042,3485
,,,,,,,,2850,68126,3343
,,,,,,,,2851,66669,3274
,,,,,,,,2852,67013,3283
,,,,,,,,2853,64380,3142
,,,,,,,,2854,60270,2935
,,,,,,,,2855,55573,2692
,,,,,,,,2856,51133,2459
,,,,,,,,2857,47480,2257
,,,,,,,,2858,44704,2111
,,,,,,,,2859,43474,2047
,,,,,,,,2860,42754,2010
,,,,,,,,2861,42452,1990
,,,,,,,,2862,42889,2013
,,,,,,,,2863,43420,2046
,,,,,,,,2864,46219,2204
,,,,,,,,2865,49822,2388
,,,,,,,,2866,53633,2583
,,,,,,,,2867,56951,2755
,,,,,,,,2868,60364,2926
,,,,,,,,2869,63745,3100
,,,,,,,,2870,65713,3204
,,,,,,,,2871,67464,3294
,,,,,,,,2872,68840,3366
,,,,,,,,2873,69664,3414
,,,,,,,,2874,67779,3322
,,,,,,,,2875,67229,3300
,,,,,,,,2876,68432,3349
,,,,,,,,2877,66085,3221
,,,,,,,,2878,61149,2975
,,,,,,,,2879,55478,2685
,,,,,,,,2880,50759,2438
,,,,,,,,2881,45994,2167
,,,,,,,,2882,44209,2071
,,,,,,,,2883,43541,2031
,,,,,,,,2884,44019,2050
,,,,,,,,2885,46422,2160
,,,,,,,,2886,51272,2390
,,,,,,,,2887,53827,2535
,,,,,,,,2888,56009,2664
,,,,,,,,2889,58137,2764
,,,,,,,,2890,60074,2852
,,,,,,,,2891,62389,2975
,,,,,,,,2892,64806,3099
,,,,,,,,2893,66969,3209
,,,,,,,,2894,68496,3291
,,,,,,,,2895,70677,3406
,,,,,,,,2896,73666,3564
,,,,,,,,2897,75661,3682
,,,,,,,,2898,75659,3700
,,,,,,,,2899,71523,3482
,,,,,,,,2900,68272,3295
,,,,,,,,2901,64826,3116
,,,,,,,,2902,59465,2843
,,,,,,,,2903,53542,2548
,,,,,,,,2904,49125,2327
,,,,,,,,2905,46290,2177
,,,,,,,,2906,44405,2080
,,,,,,,,2907,43406,2026
,,,,,,,,2908,43672,2035
,,,,,,,,2909,45848,2136
,,,,,,,,2910,50703,2365
,,,,,,,,2911,53086,2502
,,,,,,,,2912,55138,2623
,,,,,,,,2913,57298,2724
,,,,,,,,2914,59380,2819
,,,,,,,,2915,62153,2963
,,,,,,,,2916,65390,3126
,,,,,,,,2917,68562,3284
,,,,,,,,2918,70431,3382
,,,,,,,,2919,72357,3485
,,,,,,,,2920,75255,3641
,,,,,,,,2921,77332,3764
,,,,,,,,2922,77754,3802
,,,,,,,,2923,73224,3566
,,,,,,,,2924,69366,3348
,,,,,,,,2925,65996,3171
,,,,,,,,2926,60188,2879
,,,,,,,,2927,53686,2555
,,,,,,,,2928,49185,2331
,,,,,,,,2929,46199,2173
,,,,,,,,2930,44516,2086
,,,,,,,,2931,43472,2029
,,,,,,,,2932,43690,2036
,,,,,,,,2933,45823,2133
,,,,,,,,2934,50543,2358
,,,,,,,,2935,52935,2495
,,,,,,,,2936,55216,2627
,,,,,,,,2937,57927,2754
,,,,,,,,2938,60048,2851
,,,,,,,,2939,62237,2968
,,,,,,,,2940,64889,3104
,,,,,,,,2941,67824,3251
,,,,,,,,2942,70062,3367
,,,,,,,,2943,72872,3511
,,,,,,,,2944,76799,3715
,,,,,,,,2945,79647,3875
,,,,,,,,2946,80369,3929
,,,,,,,,2947,75616,3682
,,,,,,,,2948,71101,3432
,,,,,,,,2949,67415,3240
,,,,,,,,2950,61378,2937
,,,,,,,,2951,54848,2611
,,,,,,,,2952,50053,2374
,,,,,,,,2953,46954,2210
,,,,,,,,2954,44994,2109
,,,,,,,,2955,43834,2046
,,,,,,,,2956,43995,2051
,,,,,,,,2957,46157,2149
,,,,,,,,2958,50847,2372
,,,,,,,,2959,53465,2520
,,,,,,,,2960,56227,2675
,,,,,,,,2961,59184,2814
,,,,,,,,2962,61789,2933
,,,,,,,,2963,65137,3106
,,,,,,,,2964,69208,3309
,,,,,,,,2965,73258,3509
,,,,,,,,2966,76249,3661
,,,,,,,,2967,79255,3817
,,,,,,,,2968,82913,4010
,,,,,,,,2969,85116,4141
,,,,,,,,2970,84567,4135
,,,,,,,,2971,78748,3836
,,,,,,,,2972,73959,3571
,,,,,,,,2973,69840,3357
,,,,,,,,2974,63563,3042
,,,,,,,,2975,56780,2704
,,,,,,,,2976,51928,2463
,,,,,,,,2977,48744,2297
,,,,,,,,2978,46576,2185
,,,,,,,,2979,45173,2111
,,,,,,,,2980,45181,2109
,,,,,,,,2981,47103,2196
,,,,,,,,2982,51611,2410
,,,,,,,,2983,54038,2551
,,,,,,,,2984,56861,2708
,,,,,,,,2985,59943,2855
,,,,,,,,2986,62992,2996
,,,,,,,,2987,66412,3173
,,,,,,,,2988,70253,3366
,,,,,,,,2989,74114,3558
,,,,,,,,2990,77103,3709
,,,,,,,,2991,80109,3864
,,,,,,,,2992,83748,4057
,,,,,,,,2993,85950,4188
,,,,,,,,2994,84595,4143
,,,,,,,,2995,78650,3837
,,,,,,,,2996,72980,3530
,,,,,,,,2997,68592,3302
,,,,,,,,2998,62823,3011
,,,,,,,,2999,57035,2720
,,,,,,,,3000,52235,2482
,,,,,,,,3001,50251,2395
,,,,,,,,3002,47355,2243
,,,,,,,,3003,45782,2163
,,,,,,,,3004,44905,2118
,,,,,,,,3005,44982,2116
,,,,,,,,3006,46041,2167
,,,,,,,,3007,47200,2235
,,,,,,,,3008,50792,2430
,,,,,,,,3009,55589,2672
,,,,,,,,3010,60872,2941
,,,,,,,,3011,66072,3208
,,,,,,,,3012,70724,3441
,,,,,,,,3013,75294,3674
,,,,,,,,3014,78220,3826
,,,,,,,,3015,80234,3928
,,,,,,,,3016,81340,3988
,,,,,,,,3017,81454,4003
,,,,,,,,3018,78451,3862
,,,,,,,,3019,76474,3765
,,,,,,,,3020,75712,3718
,,,,,,,,3021,72251,3532
,,,,,,,,3022,66764,3256
,,,,,,,,3023,61301,2974
,,,,,,,,3024,56318,2713
,,,,,,,,3025,51990,2481
,,,,,,,,3026,48522,2298
,,,,,,,,3027,46828,2212
,,,,,,,,3028,45650,2153
,,,,,,,,3029,45127,2123
,,,,,,,,3030,45288,2132
,,,,,,,,3031,45686,2162
,,,,,,,,3032,48316,2311
,,,,,,,,3033,51811,2489
,,,,,,,,3034,55782,2694
,,,,,,,,3035,59500,2889
,,,,,,,,3036,63696,3099
,,,,,,,,3037,68160,3327
,,,,,,,,3038,70920,3469
,,,,,,,,3039,73139,3581
,,,,,,,,3040,74970,3676
,,,,,,,,3041,76297,3749
,,,,,,,,3042,74359,3658
,,,,,,,,3043,73361,3610
,,,,,,,,3044,73391,3601
,,,,,,,,3045,70336,3437
,,,,,,,,3046,64441,3143
,,,,,,,,3047,57715,2801
,,,,,,,,3048,52074,2509
,,,,,,,,3049,46954,2217
,,,,,,,,3050,44924,2108
,,,,,,,,3051,43888,2052
,,,,,,,,3052,44251,2066
,,,,,,,,3053,46416,2166
,,,,,,,,3054,50911,2379
,,,,,,,,3055,53410,2521
,,,,,,,,3056,56543,2692
,,,,,,,,3057,59919,2848
,,,,,,,,3058,63044,2989
,,,,,,,,3059,66504,3166
,,,,,,,,3060,70383,3360
,,,,,,,,3061,74447,3560
,,,,,,,,3062,77022,3691
,,,,,,,,3063,79195,3806
,,,,,,,,3064,81575,3939
,,,,,,,,3065,82335,4001
,,,,,,,,3066,80857,3949
,,,,,,,,3067,75328,3665
,,,,,,,,3068,69888,3371
,,,,,,,,3069,65042,3123
,,,,,,,,3070,58676,2805
,,,,,,,,3071,52420,2492
,,,,,,,,3072,47925,2268
,,,,,,,,3073,45366,2125
,,,,,,,,3074,43549,2030
,,,,,,,,3075,42327,1967
,,,,,,,,3076,42619,1978
,,,,,,,,3077,44721,2075
,,,,,,,,3078,49212,2289
,,,,,,,,3079,51543,2423
,,,,,,,,3080,53312,2527
,,,,,,,,3081,55218,2610
,,,,,,,,3082,56688,2670
,,,,,,,,3083,58468,2763
,,,,,,,,3084,60225,2853
,,,,,,,,3085,61710,2929
,,,,,,,,3086,62060,2952
,,,,,,,,3087,62592,2987
,,,,,,,,3088,63651,3053
,,,,,,,,3089,64323,3106
,,,,,,,,3090,64309,3120
,,,,,,,,3091,61532,2975
,,,,,,,,3092,59245,2836
,,,,,,,,3093,57059,2717
,,,,,,,,3094,52593,2493
,,,,,,,,3095,47326,2231
,,,,,,,,3096,43789,2055
,,,,,,,,3097,41644,1944
,,,,,,,,3098,40346,1876
,,,,,,,,3099,39801,1845
,,,,,,,,3100,40385,1871
,,,,,,,,3101,42675,1977
,,,,,,,,3102,47302,2196
,,,,,,,,3103,49556,2326
,,,,,,,,3104,51382,2431
,,,,,,,,3105,53510,2526
,,,,,,,,3106,55376,2605
,,,,,,,,3107,57692,2722
,,,,,,,,3108,60185,2850
,,,,,,,,3109,62969,2989
,,,,,,,,3110,64908,3088
,,,,,,,,3111,67052,3200
,,,,,,,,3112,70291,3373
,,,,,,,,3113,72796,3516
,,,,,,,,3114,73247,3555
,,,,,,,,3115,68564,3317
,,,,,,,,3116,64258,3079
,,,,,,,,3117,61104,2914
,,,,,,,,3118,55764,2645
,,,,,,,,3119,49726,2346
,,,,,,,,3120,45341,2129
,,,,,,,,3121,42840,1996
,,,,,,,,3122,41128,1908
,,,,,,,,3123,40300,1865
,,,,,,,,3124,40634,1880
,,,,,,,,3125,42666,1975
,,,,,,,,3126,47174,2189
,,,,,,,,3127,49605,2327
,,,,,,,,3128,52022,2458
,,,,,,,,3129,54718,2578
,,,,,,,,3130,56532,2655
,,,,,,,,3131,58047,2735
,,,,,,,,3132,59684,2822
,,,,,,,,3133,61039,2893
,,,,,,,,3134,61220,2909
,,,,,,,,3135,61703,2943
,,,,,,,,3136,63808,3059
,,,,,,,,3137,65670,3168
,,,,,,,,3138,66095,3204
,,,,,,,,3139,63077,3046
,,,,,,,,3140,60627,2899
,,,,,,,,3141,58257,2772
,,,,,,,,3142,53849,2551
,,,,,,,,3143,48751,2297
,,,,,,,,3144,45212,2119
,,,,,,,,3145,43038,2003
,,,,,,,,3146,41344,1917
,,,,,,,,3147,40180,1858
,,,,,,,,3148,40363,1866
,,,,,,,,3149,42455,1964
,,,,,,,,3150,47049,2182
,,,,,,,,3151,49313,2312
,,,,,,,,3152,50983,2408
,,,,,,,,3153,52868,2491
,,,,,,,,3154,54531,2561
,,,,,,,,3155,56328,2654
,,,,,,,,3156,58211,2753
,,,,,,,,3157,60382,2862
,,,,,,,,3158,61707,2931
,,,,,,,,3159,63017,3005
,,,,,,,,3160,65361,3133
,,,,,,,,3161,67137,3239
,,,,,,,,3162,66833,3241
,,,,,,,,3163,62579,3024
,,,,,,,,3164,58743,2812
,,,,,,,,3165,56152,2674
,,,,,,,,3166,52508,2489
,,,,,,,,3167,48086,2266
,,,,,,,,3168,44638,2094
,,,,,,,,3169,43596,2053
,,,,,,,,3170,41676,1949
,,,,,,,,3171,40760,1903
,,,,,,,,3172,40508,1890
,,,,,,,,3173,40762,1899
,,,,,,,,3174,41886,1953
,,,,,,,,3175,43063,2020
,,,,,,,,3176,45515,2154
,,,,,,,,3177,48785,2316
,,,,,,,,3178,52028,2482
,,,,,,,,3179,54743,2622
,,,,,,,,3180,56830,2731
,,,,,,,,3181,59024,2848
,,,,,,,,3182,59875,2898
,,,,,,,,3183,60602,2939
,,,,,,,,3184,61320,2980
,,,,,,,,3185,61480,2996
,,,,,,,,3186,59641,2910
,,,,,,,,3187,59311,2898
,,,,,,,,3188,60067,2927
,,,,,,,,3189,58465,2835
,,,,,,,,3190,54889,2654
,,,,,,,,3191,50542,2429
,,,,,,,,3192,46351,2209
,,,,,,,,3193,42877,2025
,,,,,,,,3194,40536,1897
,,,,,,,,3195,39557,1849
,,,,,,,,3196,39050,1823
,,,,,,,,3197,38833,1810
,,,,,,,,3198,38964,1818
,,,,,,,,3199,39873,1869
,,,,,,,,3200,42798,2025
,,,,,,,,3201,46382,2203
,,,,,,,,3202,49883,2381
,,,,,,,,3203,52940,2537
,,,,,,,,3204,55888,2688
,,,,,,,,3205,58774,2838
,,,,,,,,3206,60458,2927
,,,,,,,,3207,62064,3009
,,,,,,,,3208,63545,3085
,,,,,,,,3209,64898,3156
,,,,,,,,3210,63661,3097
,,,,,,,,3211,63180,3080
,,,,,,,,3212,63675,3097
,,,,,,,,3213,61868,2996
,,,,,,,,3214,56875,2749
,,,,,,,,3215,50731,2438
,,,,,,,,3216,45765,2181
,,,,,,,,3217,41043,1916
,,,,,,,,3218,39452,1831
,,,,,,,,3219,38745,1793
,,,,,,,,3220,39227,1815
,,,,,,,,3221,41460,1918
,,,,,,,,3222,45693,2120
,,,,,,,,3223,48365,2266
,,,,,,,,3224,50947,2406
,,,,,,,,3225,53763,2533
,,,,,,,,3226,56401,2648
,,,,,,,,3227,59072,2782
,,,,,,,,3228,61784,2921
,,,,,,,,3229,64450,3054
,,,,,,,,3230,66042,3137
,,,,,,,,3231,67830,3234
,,,,,,,,3232,70472,3376
,,,,,,,,3233,72260,3482
,,,,,,,,3234,72129,3491
,,,,,,,,3235,67257,3244
,,,,,,,,3236,63181,3019
,,,,,,,,3237,60132,2861
,,,,,,,,3238,54685,2590
,,,,,,,,3239,48742,2296
,,,,,,,,3240,44508,2086
,,,,,,,,3241,42303,1968
,,,,,,,,3242,40671,1884
,,,,,,,,3243,39939,1845
,,,,,,,,3244,40270,1859
,,,,,,,,3245,42497,1963
,,,,,,,,3246,47029,2178
,,,,,,,,3247,49459,2315
,,,,,,,,3248,51192,2414
,,,,,,,,3249,52917,2491
,,,,,,,,3250,54385,2550
,,,,,,,,3251,56046,2635
,,,,,,,,3252,57668,2723
,,,,,,,,3253,59527,2819
,,,,,,,,3254,60728,2884
,,,,,,,,3255,62222,2964
,,,,,,,,3256,65108,3117
,,,,,,,,3257,67258,3241
,,,,,,,,3258,68118,3296
,,,,,,,,3259,64494,3110
,,,,,,,,3260,60787,2903
,,,,,,,,3261,58452,2778
,,,,,,,,3262,53574,2534
,,,,,,,,3263,47701,2243
,,,,,,,,3264,43628,2043
,,,,,,,,3265,41112,1913
,,,,,,,,3266,39647,1837
,,,,,,,,3267,38849,1793
,,,,,,,,3268,39178,1807
,,,,,,,,3269,41201,1900
,,,,,,,,3270,45606,2109
,,,,,,,,3271,48060,2246
,,,,,,,,3272,50453,2381
,,,,,,,,3273,53045,2499
,,,,,,,,3274,55746,2619
,,,,,,,,3275,58741,2769
,,,,,,,,3276,62033,2937
,,,,,,,,3277,65458,3106
,,,,,,,,3278,68132,3239
,,,,,,,,3279,70847,3381
,,,,,,,,3280,74585,3577
,,,,,,,,3281,77330,3731
,,,,,,,,3282,77730,3767
,,,,,,,,3283,72403,3498
,,,,,,,,3284,66519,3186
,,,,,,,,3285,62927,2999
,,,,,,,,3286,57125,2710
,,,,,,,,3287,50537,2384
,,,,,,,,3288,45919,2156
,,,,,,,,3289,42928,2003
,,,,,,,,3290,41111,1909
,,,,,,,,3291,40077,1854
,,,,,,,,3292,40186,1857
,,,,,,,,3293,42198,1949
,,,,,,,,3294,46382,2147
,,,,,,,,3295,48934,2291
,,,,,,,,3296,51842,2452
,,,,,,,,3297,55123,2602
,,,,,,,,3298,58311,2745
,,,,,,,,3299,61770,2919
,,,,,,,,3300,65465,3104
,,,,,,,,3301,69353,3296
,,,,,,,,3302,72277,3441
,,,,,,,,3303,75091,3587
,,,,,,,,3304,78663,3777
,,,,,,,,3305,80923,3910
,,,,,,,,3306,80534,3911
,,,,,,,,3307,74689,3616
,,,,,,,,3308,68988,3310
,,,,,,,,3309,65465,3126
,,,,,,,,3310,59357,2821
,,,,,,,,3311,52794,2496
,,,,,,,,3312,48024,2260
,,,,,,,,3313,44930,2099
,,,,,,,,3314,43004,2000
,,,,,,,,3315,41726,1933
,,,,,,,,3316,41727,1931
,,,,,,,,3317,43567,2015
,,,,,,,,3318,47569,2205
,,,,,,,,3319,50232,2355
,,,,,,,,3320,53543,2535
,,,,,,,,3321,56938,2692
,,,,,,,,3322,60121,2835
,,,,,,,,3323,63398,3001
,,,,,,,,3324,66883,3175
,,,,,,,,3325,70147,3337
,,,,,,,,3326,72621,3461
,,,,,,,,3327,75104,3591
,,,,,,,,3328,78278,3762
,,,,,,,,3329,80175,3878
,,,,,,,,3330,79202,3851
,,,,,,,,3331,73006,3539
,,,,,,,,3332,66838,3211
,,,,,,,,3333,63734,3048
,,,,,,,,3334,58841,2800
,,,,,,,,3335,53598,2536
,,,,,,,,3336,49150,2316
,,,,,,,,3337,47198,2234
,,,,,,,,3338,44633,2097
,,,,,,,,3339,43330,2031
,,,,,,,,3340,42611,1993
,,,,,,,,3341,42525,1984
,,,,,,,,3342,43047,2012
,,,,,,,,3343,44537,2095
,,,,,,,,3344,48120,2288
,,,,,,,,3345,52770,2520
,,,,,,,,3346,57778,2773
,,,,,,,,3347,62056,2992
,,,,,,,,3348,65677,3176
,,,,,,,,3349,69386,3366
,,,,,,,,3350,71813,3493
,,,,,,,,3351,73629,3585
,,,,,,,,3352,75179,3665
,,,,,,,,3353,75705,3700
,,,,,,,,3354,73296,3587
,,,,,,,,3355,71601,3507
,,,,,,,,3356,70213,3432
,,,,,,,,3357,67316,3275
,,,,,,,,3358,62265,3022
,,,,,,,,3359,56889,2744
,,,,,,,,3360,51812,2480
,,,,,,,,3361,47607,2260
,,,,,,,,3362,44655,2101
,,,,,,,,3363,43194,2027
,,,,,,,,3364,42096,1972
,,,,,,,,3365,41496,1940
,,,,,,,,3366,41359,1936
,,,,,,,,3367,42327,1993
,,,,,,,,3368,46127,2194
,,,,,,,,3369,51100,2441
,,,,,,,,3370,56190,2698
,,,,,,,,3371,61050,2943
,,,,,,,,3372,65458,3164
,,,,,,,,3373,69772,3383
,,,,,,,,3374,72342,3515
,,,,,,,,3375,74442,3621
,,,,,,,,3376,76098,3706
,,,,,,,,3377,77164,3767
,,,,,,,,3378,75137,3673
,,,,,,,,3379,73639,3607
,,,,,,,,3380,72882,3561
,,,,,,,,3381,69675,3389
,,,,,,,,3382,63270,3072
,,,,,,,,3383,56214,2714
,,,,,,,,3384,50508,2419
,,,,,,,,3385,44994,2114
,,,,,,,,3386,42799,1999
,,,,,,,,3387,41751,1943
,,,,,,,,3388,42052,1954
,,,,,,,,3389,44147,2049
,,,,,,,,3390,48208,2243
,,,,,,,,3391,50982,2398
,,,,,,,,3392,54506,2587
,,,,,,,,3393,57936,2748
,,,,,,,,3394,61472,2910
,,,,,,,,3395,65498,3111
,,,,,,,,3396,69611,3316
,,,,,,,,3397,73479,3507
,,,,,,,,3398,75958,3634
,,,,,,,,3399,78553,3771
,,,,,,,,3400,82026,3955
,,,,,,,,3401,84595,4104
,,,,,,,,3402,84643,4126
,,,,,,,,3403,79121,3842
,,,,,,,,3404,73054,3516
,,,,,,,,3405,68914,3301
,,,,,,,,3406,62304,2972
,,,,,,,,3407,55289,2623
,,,,,,,,3408,50144,2369
,,,,,,,,3409,46650,2190
,,,,,,,,3410,44433,2078
,,,,,,,,3411,43008,2004
,,,,,,,,3412,42965,1999
,,,,,,,,3413,44787,2083
,,,,,,,,3414,48607,2266
,,,,,,,,3415,51395,2421
,,,,,,,,3416,54610,2596
,,,,,,,,3417,58101,2759
,,,,,,,,3418,61354,2908
,,,,,,,,3419,65345,3110
,,,,,,,,3420,69922,3337
,,,,,,,,3421,74472,3560
,,,,,,,,3422,77651,3720
,,,,,,,,3423,80907,3888
,,,,,,,,3424,84611,4084
,,,,,,,,3425,86902,4220
,,,,,,,,3426,86814,4237
,,,,,,,,3427,81205,3947
,,,,,,,,3428,74875,3608
,,,,,,,,3429,71008,3406
,,,,,,,,3430,64325,3073
,,,,,,,,3431,57221,2719
,,,,,,,,3432,51911,2456
,,,,,,,,3433,48490,2279
,,,,,,,,3434,46227,2166
,,,,,,,,3435,44768,2089
,,,,,,,,3436,44812,2088
,,,,,,,,3437,46815,2180
,,,,,,,,3438,50778,2370
,,,,,,,,3439,53519,2523
,,,,,,,,3440,56830,2704
,,,,,,,,3441,60419,2872
,,,,,,,,3442,63757,3025
,,,,,,,,3443,67084,3198
,,,,,,,,3444,71066,3398
,,,,,,,,3445,75262,3605
,,,,,,,,3446,78302,3759
,,,,,,,,3447,81145,3906
,,,,,,,,3448,84800,4101
,,,,,,,,3449,87206,4244
,,,,,,,,3450,86927,4252
,,,,,,,,3451,80866,3940
,,,,,,,,3452,74663,3606
,,,,,,,,3453,71211,3424
,,,,,,,,3454,65240,3123
,,,,,,,,3455,58486,2786
,,,,,,,,3456,53550,2541
,,,,,,,,3457,50391,2374
,,,,,,,,3458,48272,2264
,,,,,,,,3459,47041,2198
,,,,,,,,3460,47194,2202
,,,,,,,,3461,49220,2294
,,,,,,,,3462,53165,2483
,,,,,,,,3463,55891,2638
,,,,,,,,3464,58957,2809
,,,,,,,,3465,61884,2949
,,,,,,,,3466,64914,3086
,,,,,,,,3467,68428,3269
,,,,,,,,3468,72336,3465
,,,,,,,,3469,76672,3681
,,,,,,,,3470,79728,3836
,,,,,,,,3471,82792,3997
,,,,,,,,3472,86382,4192
,,,,,,,,3473,88508,4321
,,,,,,,,3474,87968,4317
,,,,,,,,3475,82272,4021
,,,,,,,,3476,76573,3709
,,,,,,,,3477,73337,3534
,,,,,,,,3478,67539,3240
,,,,,,,,3479,60976,2910
,,,,,,,,3480,56006,2662
,,,,,,,,3481,52550,2482
,,,,,,,,3482,50369,2368
,,,,,,,,3483,48915,2292
,,,,,,,,3484,48947,2288
,,,,,,,,3485,50744,2370
,,,,,,,,3486,54406,2544
,,,,,,,,3487,56927,2691
,,,,,,,,3488,60343,2877
,,,,,,,,3489,63931,3049
,,,,,,,,3490,67363,3208
,,,,,,,,3491,70937,3396
,,,,,,,,3492,75008,3600
,,,,,,,,3493,78784,3791
,,,,,,,,3494,81436,3927
,,,,,,,,3495,83968,4061
,,,,,,,,3496,86682,4213
,,,,,,,,3497,88245,4314
,,,,,,,,3498,87049,4279
,,,,,,,,3499,80782,3955
,,,,,,,,3500,74950,3637
,,,,,,,,3501,71704,3462
,,,,,,,,3502,66745,3206
,,,,,,,,3503,61232,2927
,,,,,,,,3504,56609,2694
,,,,,,,,3505,54308,2594
,,,,,,,,3506,51271,2433
,,,,,,,,3507,49643,2350
,,,,,,,,3508,48855,2308
,,,,,,,,3509,48558,2287
,,,,,,,,3510,48686,2294
,,,,,,,,3511,49639,2355
,,,,,,,,3512,53404,2558
,,,,,,,,3513,58164,2800
,,,,,,,,3514,63585,3077
,,,,,,,,3515,68279,3322
,,,,,,,,3516,72536,3536
,,,,,,,,3517,76309,3732
,,,,,,,,3518,78380,3843
,,,,,,,,3519,80002,3927
,,,,,,,,3520,81012,3984
,,,,,,,,3521,81371,4010
,,,,,,,,3522,78608,3882
,,,,,,,,3523,76704,3787
,,,,,,,,3524,75051,3695
,,,,,,,,3525,72136,3534
,,,,,,,,3526,66791,3264
,,,,,,,,3527,61147,2972
,,,,,,,,3528,55815,2693
,,,,,,,,3529,51398,2459
,,,,,,,,3530,48375,2295
,,,,,,,,3531,46876,2219
,,,,,,,,3532,45934,2170
,,,,,,,,3533,45407,2139
,,,,,,,,3534,45194,2130
,,,,,,,,3535,46263,2193
,,,,,,,,3536,50286,2407
,,,,,,,,3537,55086,2648
,,,,,,,,3538,60300,2912
,,,,,,,,3539,64698,3140
,,,,,,,,3540,68914,3353
,,,,,,,,3541,73086,3567
,,,,,,,,3542,75532,3693
,,,,,,,,3543,77475,3790
,,,,,,,,3544,78835,3863
,,,,,,,,3545,79559,3906
,,,,,,,,3546,76900,3780
,,,,,,,,3547,75419,3710
,,,,,,,,3548,73803,3623
,,,,,,,,3549,71201,3480
,,,,,,,,3550,66046,3221
,,,,,,,,3551,60460,2933
,,,,,,,,3552,55092,2654
,,,,,,,,3553,49563,2343
,,,,,,,,3554,47106,2214
,,,,,,,,3555,45606,2135
,,,,,,,,3556,45238,2115
,,,,,,,,3557,45462,2124
,,,,,,,,3558,45869,2147
,,,,,,,,3559,47525,2248
,,,,,,,,3560,52288,2493
,,,,,,,,3561,57595,2743
,,,,,,,,3562,62327,2961
,,,,,,,,3563,67051,3201
,,,,,,,,3564,71611,3428
,,,,,,,,3565,75603,3627
,,,,,,,,3566,78520,3774
,,,,,,,,3567,81244,3916
,,,,,,,,3568,84768,4105
,,,,,,,,3569,87781,4276
,,,,,,,,3570,88297,4322
,,,,,,,,3571,82649,4030
,,,,,,,,3572,76123,3679
,,,,,,,,3573,72526,3488
,,,,,,,,3574,65867,3157
,,,,,,,,3575,58042,2770
,,,,,,,,3576,52611,2501
,,,,,,,,3577,49187,2325
,,,,,,,,3578,47104,2216
,,,,,,,,3579,45792,2147
,,,,,,,,3580,45923,2148
,,,,,,,,3581,48017,2244
,,,,,,,,3582,51781,2423
,,,,,,,,3583,55081,2606
,,,,,,,,3584,59343,2831
,,,,,,,,3585,63319,3021
,,,,,,,,3586,67216,3202
,,,,,,,,3587,71443,3420
,,,,,,,,3588,76196,3655
,,,,,,,,3589,80876,3888
,,,,,,,,3590,84217,4055
,,,,,,,,3591,87513,4226
,,,,,,,,3592,91399,4434
,,,,,,,,3593,94003,4586
,,,,,,,,3594,94175,4618
,,,,,,,,3595,88299,4311
,,,,,,,,3596,81228,3933
,,,,,,,,3597,76751,3698
,,,,,,,,3598,70126,3364
,,,,,,,,3599,63115,3013
,,,,,,,,3600,57789,2748
,,,,,,,,3601,53949,2549
,,,,,,,,3602,51370,2415
,,,,,,,,3603,49413,2316
,,,,,,,,3604,48996,2291
,,,,,,,,3605,50407,2355
,,,,,,,,3606,53686,2512
,,,,,,,,3607,56177,2657
,,,,,,,,3608,59330,2831
,,,,,,,,3609,61822,2950
,,,,,,,,3610,64375,3066
,,,,,,,,3611,67629,3238
,,,,,,,,3612,71142,3414
,,,,,,,,3613,74853,3600
,,,,,,,,3614,77743,3746
,,,,,,,,3615,81087,3917
,,,,,,,,3616,85313,4140
,,,,,,,,3617,88280,4308
,,,,,,,,3618,88761,4352
,,,,,,,,3619,83247,4065
,,,,,,,,3620,76809,3718
,,,,,,,,3621,73052,3518
,,,,,,,,3622,66932,3209
,,,,,,,,3623,60125,2869
,,,,,,,,3624,54790,2604
,,,,,,,,3625,51270,2421
,,,,,,,,3626,49204,2312
,,,,,,,,3627,48035,2248
,,,,,,,,3628,48146,2249
,,,,,,,,3629,49722,2320
,,,,,,,,3630,53109,2482
,,,,,,,,3631,55788,2635
,,,,,,,,3632,58868,2804
,,,,,,,,3633,61260,2918
,,,,,,,,3634,63335,3011
,,,,,,,,3635,65441,3126
,,,,,,,,3636,67316,3224
,,,,,,,,3637,69355,3330
,,,,,,,,3638,70577,3396
,,,,,,,,3639,72383,3494
,,,,,,,,3640,75796,3676
